Region,Cuisine,Ingredient1,Ingredient2,Ingredient3,Ingredient4,Ingredient5,Ingredient6,Ingredient7,Ingredient8,Ingredient9,Ingredient10,Ingredient11,Ingredient12,Ingredient13,Ingredient14,Ingredient15,Ingredient16,Ingredient17,Ingredient18,Ingredient19,Ingredient20,Ingredient21,Ingredient22,Ingredient23,Ingredient24,Ingredient25,Ingredient26,Ingredient27,Ingredient28,Ingredient29,Ingredient30,,
European,Irish,butter,cabbage,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Irish,butter,pepper,potato,milk,scallion,,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Irish,butter,leaf,onion,potato,black_pepper,bacon,buttermilk,horseradish,garlic,vegetable_oil,cabbage,cheddar_cheese,bread,,,,,,,,,,,,,,,,,,,
European,Irish,cane_molasses,butter,wheat,vanilla,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Irish,butter,wheat,buttermilk,oat,currant,orange,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Irish,butter,cane_molasses,wheat,vanilla,oat,milk,,,,,,,,,,,,,,,,,,,,,,,,,,
European,Irish,coriander,butter,wheat,raisin,ginger,nutmeg,cinnamon,egg,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,pepper,onion,cheese,corn,cayenne,cilantro,cumin,seed,garlic,oregano,macaroni,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,onion,avocado,lime_juice,garlic,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,wheat,rum,vanilla,lard,cayenne,ginger,banana,pineapple,egg,milk,cream,,,,,,,,,,,,,,,,,,,,
American,Mexican,peanut_oil,tomato,pepper,wheat,onion,yeast,black_bean,lime_juice,corn,cayenne,cumin,scallion,garlic,bell_pepper,pimento,olive,coriander,cheddar_cheese,cheese,pork_sausage,,,,,,,,,,,,
American,Mexican,cucumber,lime_juice,cayenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cilantro,onion,pear,lime_juice,mint,cayenne,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cilantro,onion,roasted_pork,chicken_broth,cayenne,lettuce,seed,garlic,radish,corn,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,peanut_oil,pork,grape,starch,cayenne,soy_sauce,black_pepper,pepper,scallion,garlic,bell_pepper,chicken_broth,oyster,,,,,,,,,,,,,,,,,,,
American,Mexican,coriander,olive_oil,cilantro,onion,black_bean,cayenne,cumin,seed,garlic,vegetable,lime,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,pork,onion,avocado,corn,black_pepper,cilantro,garlic,oregano,cayenne,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,pepper,onion,beef,cheese,lime_juice,corn,cayenne,garlic,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,wheat,milk_fat,corn,yeast,cocoa,gelatin,cream_cheese,egg,milk,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cilantro,cayenne,onion,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,lamb,olive_oil,cilantro,oregano,onion,cayenne,black_pepper,cumin,seed,pecan,smoke,garlic,anise_seed,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,onion,black_pepper,corn,cayenne,seed,garlic,chicken,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,pepper,beef,onion,cayenne,vegetable_oil,cream,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,pork,onion,beef,cayenne,black_pepper,milk,milk_fat,garlic,oregano,vegetable_oil,rice,mint,egg,bread,,,,,,,,,,,,,,,,,
American,Mexican,almond,cocoa,seed,oregano,anise_seed,turkey,roasted_peanut,cayenne,sesame_seed,lard,vegetable_oil,corn,black_pepper,garlic,bread,tomato,thyme,onion,chicken_broth,raisin,cumin,pecan,,,,,,,,,,
American,Mexican,tomato,cilantro,onion,corn,cayenne,carrot,garlic,rice,pea,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cheese,onion,vinegar,radish,corn,potato,cayenne,lettuce,carrot,garlic,chicken,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cilantro,wheat,corn,cayenne,garlic,lard,chicken,chicken_broth,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,pepper,onion,black_pepper,cayenne,cilantro,parsley,lettuce,seed,garlic,sesame_seed,lard,chicken,,,,,,,,,,,,,,,,,,,,
American,Mexican,cheese,onion,corn,scallion,bean,garlic,lard,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vegetable_oil,rice,garlic,parsley,onion,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cilantro,onion,black_bean,corn,cayenne,cumin,scallion,garlic,bell_pepper,egg,cream,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,vinegar,corn,black_pepper,vegetable_oil,sherry,watercress,cheese,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,wheat,onion,corn,cayenne,garlic,goat_cheese,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,onion,mushroom,black_pepper,cayenne,parmesan_cheese,garlic,rice,pork_sausage,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,lamb,tomato,cilantro,cayenne,corn,avocado,garlic,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,cane_molasses,wheat,vanilla,almond,cocoa,cinnamon,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vegetable_oil,cilantro,cayenne,cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,pepper,avocado,cayenne,cilantro,scallion,garlic,vegetable,cucumber,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cilantro,onion,cayenne,chicken_broth,lime_juice,garlic,chicken,cream,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,coffee,vanilla,cocoa,cinnamon,nut,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,cilantro,onion,chicken_broth,cayenne,garlic,rice,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,cilantro,onion,black_bean,avocado,corn,lime_juice,cumin,scallion,lettuce,garlic,vegetable_oil,egg,cayenne,,,,,,,,,,,,,,,,,
American,Mexican,coriander,pepper,cayenne,tequila,orange_juice,avocado,watermelon,orange,chicken_broth,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vegetable_oil,cassava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,cilantro,onion,avocado,cayenne,lime_juice,cassava,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cane_molasses,cilantro,shallot,lime_juice,cayenne,cumin,shrimp,mango,vegetable_oil,mint,lime,,,,,,,,,,,,,,,,,,,,,
American,Mexican,pepper,onion,fish,cayenne,cilantro,banana,cream,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,avocado,cilantro,cayenne,onion,lime_juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,almond,cherry,vanilla,orange_juice,cayenne,cocoa,seed,sherry,tamarind,egg,milk,cream,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,cane_molasses,wheat,bourbon_whiskey,vanilla,whiskey,nutmeg,cinnamon,pecan,cream,egg,corn,pumpkin,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,cilantro,onion,cayenne,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,cheese,onion,mushroom,avocado,squash,vegetable_oil,lime,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,passion_fruit,avocado,corn,lime_juice,lettuce,grapefruit,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,pepper,clam,lime_juice,salmon,cilantro,honey,scallop,mussel,lime_peel_oil,cayenne,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,onion,cayenne,chicken_broth,black_pepper,cumin,cocoa,garlic,oregano,chicken,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vegetable_oil,corn,cayenne,cumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cilantro,onion,roasted_peanut,chicken_broth,cumin,bean,garlic,chicken,cream,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cilantro,cayenne,cumin,scallion,oyster,bread,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,cilantro,lemon_juice,onion,thyme,fish,cayenne,parsley,oregano,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,onion,raisin,nut,lime_juice,scallion,seed,garlic,goat_cheese,beet,cayenne,,,,,,,,,,,,,,,,,,,,
American,Mexican,coriander,vinegar,apple,onion,cayenne,plum,cider,cumin,seed,garlic,cinnamon,hazelnut,vegetable_oil,anise_seed,corn,chicken_broth,,,,,,,,,,,,,,,,
American,Mexican,onion,potato,corn,cayenne,bean,garlic,vegetable,shiitake,lime,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,lime_juice,corn,avocado,scallion,lettuce,seed,garlic,catfish,feta_cheese,cayenne,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,coffee,wheat,cinnamon,mint,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,butter,cilantro,wheat,onion,beef,corn,cayenne,cumin,cocoa,garlic,pimento,olive,vegetable_oil,cheddar_cheese,egg,milk,,,,,,,,,,,,,,,
American,Mexican,butter,cheese,cilantro,wheat,onion,corn,cayenne,cumin,squash,milk_fat,cheddar_cheese,milk,zucchini,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,coffee,onion,beef,black_pepper,corn,cayenne,cumin,bay,garlic,vegetable_oil,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,onion,beef,avocado,corn,tabasco_pepper,garlic,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cheese,wheat,onion,black_pepper,garlic,vegetable_oil,chicken,lime,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,cilantro,onion,corn,cayenne,scallion,garlic,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,vinegar,cilantro,onion,cheese,radish,corn,black_pepper,cayenne,bay,lettuce,garlic,oregano,lime,,,,,,,,,,,,,,,,,,
American,Mexican,butter,cane_molasses,lemon,apricot,vanilla,red_wine,pear,anise_seed,white_wine,cocoa,pecan,raspberry,mint,egg,cayenne,,,,,,,,,,,,,,,,,
American,Mexican,coconut,vanilla,raisin,lard,vegetable,corn,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,peach,onion,cayenne,tomato_juice,garlic,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cilantro,avocado,black_pepper,lime_juice,cayenne,scallion,garlic,chicken,cream,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,pepper,wheat,onion,black_bean,cayenne,cilantro,cumin,garlic,vegetable_oil,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,onion,black_bean,corn,cayenne,cumin,garlic,vegetable,vegetable_oil,zucchini,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,onion,chicken_broth,pea,carrot,garlic,vegetable_oil,rice,corn,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,turkey,cheese,cilantro,meat,onion,vinegar,black_bean,lime_juice,corn,cayenne,cumin,scallion,garlic,tomato,oregano,orange,vegetable_oil,cream,bell_pepper,,,,,,,,,,,,,
American,Mexican,tomato,onion,potato,cayenne,avocado,garlic,bell_pepper,oregano,vegetable_oil,pork_sausage,lime,,,,,,,,,,,,,,,,,,,,,
American,Mexican,avocado,cayenne,onion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cane_molasses,olive_oil,pepper,mustard,beef,vinegar,cayenne,onion,bell_pepper,chive,vegetable_oil,tamarind,butter,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,pepper,green_bell_pepper,onion,beef,chicken_broth,red_wine,cayenne,thyme,parmesan_cheese,fennel,garlic,butter,macaroni,white_bread,egg,nut,bread,,,,,,,,,,,,,
American,Mexican,tomato,butter,cilantro,onion,avocado,corn,cayenne,pepper,black_pepper,garlic,cheddar_cheese,chicken_broth,lime_juice,,,,,,,,,,,,,,,,,,,
American,Mexican,cheese,pepper,shallot,cayenne,cilantro,shrimp,basil,bell_pepper,goat_cheese,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,cheese,cilantro,onion,mushroom,olive_oil,shiitake,cayenne,garlic,oregano,chicken,corn,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,cayenne,chicken_broth,lime_juice,scallion,garlic,cream,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,pepper,lemon_juice,mushroom,onion,black_bean,cayenne,cumin,scallion,garlic,vegetable_oil,cream,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,cilantro,lime_juice,scallion,mango,bell_pepper,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cilantro,onion,cayenne,chicken_broth,lime_juice,garlic,macaroni,chicken,rice,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,coriander,onion,corn,cayenne,fruit,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,pepper,wheat,onion,vinegar,corn,cayenne,garlic,oregano,rice,egg,,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,beef,lime_juice,cayenne,parsley,garlic,oregano,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,pepper,onion,lime_juice,corn,cayenne,cumin,scallion,black_pepper,seed,garlic,oregano,vegetable_oil,tuna,tequila,avocado,,,,,,,,,,,,,,,,,
American,Mexican,vinegar,pork,onion,cheese,radish,chicken_broth,avocado,cilantro,lettuce,bean,garlic,lard,chicken,bread,cayenne,,,,,,,,,,,,,,,,,
American,Mexican,tomato,coriander,cane_molasses,onion,cayenne,almond,raisin,cumin,turkey,black_pepper,garlic,cinnamon,oregano,vegetable_oil,bread,cocoa,sesame_seed,,,,,,,,,,,,,,,
American,Mexican,black_bean,olive_oil,cilantro,onion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,pepper,potato,corn,cayenne,cilantro,chicken_broth,cream,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cane_molasses,onion,cayenne,black_pepper,cumin,fennel,garlic,bell_pepper,oregano,pepper,beef_broth,roasted_beef,pork_sausage,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,pepper,beef,cayenne,cilantro,shrimp,seed,garlic,butter,rice,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vegetable_oil,pepper,cayenne,onion,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cane_molasses,olive_oil,lime_juice,chicken_broth,orange_juice,cayenne,cumin,garlic,oregano,chicken,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cayenne,corn,avocado,onion,shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,onion,beef,lime_juice,corn,cayenne,garlic,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cayenne,orange_juice,garlic,olive_oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,coriander,onion,lime_juice,cayenne,garlic,crab,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,coriander,cayenne,onion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,coriander,tomato,pepper,onion,cayenne,corn,black_pepper,cumin,seed,garlic,sesame_seed,lard,chicken,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,onion,potato,cayenne,cured_pork,garlic,bell_pepper,oregano,vegetable_oil,chicken,pork_sausage,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,mushroom,onion,chicken_broth,cayenne,garlic,oregano,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,pepper,beef,meat,onion,potato,cayenne,celery,carrot,bell_pepper,seed,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vegetable_oil,wheat,whole_grain_wheat_flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,coriander,pork,wheat,onion,cheese,corn_grit,cayenne,cumin,garlic,bell_pepper,vegetable_oil,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,coconut,wheat,apricot,raisin,walnut,cream,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,cilantro,cayenne,lime_juice,pork,garlic,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,cilantro,onion,corn,cayenne,garlic,vegetable_oil,chicken,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,onion,corn,cayenne,garlic,tamarind,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,mushroom,onion,corn,black_pepper,garlic,porcini,shiitake,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,corn,cilantro,fish,bell_pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tequila,lime_juice,pineapple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,cilantro,onion,black_bean,corn,cayenne,scallion,garlic,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cilantro,avocado,lime_juice,corn,black_pepper,scallion,garlic,yogurt,cayenne,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,corn,cottage_cheese,egg,scallion,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,pepper,lime_juice,cayenne,garlic,chive,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cane_molasses,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,onion,cayenne,corn,avocado,shrimp,garlic,bell_pepper,watercress,cream,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,green_bell_pepper,onion,beef,raisin,corn,cayenne,cumin,lettuce,garlic,pecan,cheddar_cheese,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,wheat,onion,avocado,cayenne,cumin,shrimp,lettuce,cucumber,vegetable_oil,garlic,lime_juice,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cilantro,onion,cayenne,avocado,pepper,garlic,lime_juice,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,cilantro,wheat,onion,black_bean,corn,cayenne,cumin,carrot,bell_pepper,vegetable_oil,cream,,,,,,,,,,,,,,,,,,,
American,Mexican,coriander,olive_oil,lemon_juice,radish,lime_juice,scallion,garlic,tomato,cucumber,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cane_molasses,butter,coconut,wheat,honey,oat,pecan,seed,cocoa,cream,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,vinegar,wheat,beef,onion,yeast,cayenne,corn,raisin,cumin,garlic,tomato,oregano,olive,vegetable_oil,cream,egg,milk,cinnamon,,,,,,,,,,,,,
American,Mexican,vegetable_oil,chicken,white_bread,cayenne,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,pork,onion,black_bean,avocado,corn,cayenne,cilantro,scallion,garlic,lime,,,,,,,,,,,,,,,,,,,,,
American,Mexican,grape,onion,avocado,pear,lime_juice,seed,cayenne,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cilantro,corn,lime_juice,cumin,scallion,garlic,bell_pepper,chicken,bay,chicken_broth,,,,,,,,,,,,,,,,,,,,
American,Mexican,cane_molasses,butter,lemon,apple,cheese,nut,orange_juice,raisin,cinnamon,orange,bread,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vinegar,onion,black_pepper,cumin,bay,garlic,oregano,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,pepper,corn,cayenne,cilantro,scallion,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cayenne,cilantro,garlic,onion,lime_juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,vinegar,pork,onion,beef,cheese,black_pepper,avocado,cumin,garlic,cinnamon,oregano,vegetable_oil,bread,cider,cayenne,,,,,,,,,,,,,,,,
American,Mexican,tomato,cheese,cilantro,wheat,meat,onion,potato,cayenne,cumin,bell_pepper,lard,vegetable_oil,pork_sausage,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,pork,onion,corn,raisin,lettuce,garlic,cinnamon,pimento,olive,vegetable_oil,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,wheat,onion,cheese,avocado,cayenne,cumin,garlic,coriander,lime,,,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,lemon_juice,thyme,parsley,garlic,oregano,chive,rosemary,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,coffee,wheat,yeast,vanilla,milk,cocoa,pecan,cinnamon,egg,corn,cream,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,vinegar,cilantro,onion,radish,corn,cayenne,cumin,garlic,oregano,pineapple,vegetable_oil,pork,lime,,,,,,,,,,,,,,,,,,
American,Mexican,cayenne,garlic,cumin,onion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cayenne,cilantro,garlic,onion,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,onion,black_pepper,cayenne,lime_juice,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,mint,cilantro,cayenne,lime_juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cheese,cilantro,feta_cheese,cayenne,cumin,garlic,oregano,cheddar_cheese,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,onion,cayenne,shrimp,bean,garlic,rice,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cayenne,mint,onion,lime_juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,clam,onion,white_wine,garlic,oregano,shrimp,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,lemon_juice,black_pepper,avocado,shrimp,lime_juice,garlic,scallion,lime,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,coffee,anise_seed,cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cilantro,onion,chicken_broth,cayenne,pepper,seed,garlic,vegetable,rice,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,lamb,olive_oil,coconut,vinegar,cider,orange_juice,cayenne,cumin,orange,garlic,pineapple,vegetable,,,,,,,,,,,,,,,,,,,,
American,Mexican,olive_oil,thyme,bay,garlic,sweet_potato,turnip,leek,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cheese,cilantro,onion,avocado,black_pepper,cumin,scallion,chicken,cream,cayenne,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vegetable_oil,corn,wheat,beer,cod,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,wheat,apple,red_wine,pear,date,banana,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,onion,beef,corn,cayenne,cumin,seed,garlic,vegetable_oil,zucchini,egg,prickly_pear,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cilantro,onion,black_bean,bacon,cayenne,cumin,bell_pepper,oregano,cream,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cocoa,butter,wheat,cinnamon,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,butter,cilantro,onion,black_bean,corn,cayenne,garlic,cream_cheese,egg,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cilantro,onion,beef,black_pepper,corn,cayenne,cumin,garlic,bell_pepper,oregano,vegetable_oil,tuna,cream,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,tomato,wheat,onion,pear,cayenne,garlic,lobster,rice,lime,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,cayenne,cumin,parsley,garlic,vegetable_oil,mint,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vinegar,lime_juice,onion,oregano,cayenne,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vinegar,pepper,onion,corn,cayenne,cilantro,vegetable_oil,chicken,cream,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vinegar,cilantro,wheat,beef,onion,olive_oil,red_wine,thyme,white_wine,honey,horseradish,root,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,onion,apricot,corn,pear,scallion,garlic,cinnamon,oregano,cherry,vegetable_oil,chicken,cayenne,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,cilantro,mint,mushroom,black_pepper,shiitake,cayenne,cumin,parsley,garlic,coriander,anise_seed,fish,oyster,lime_juice,,,,,,,,,,,,,,,,
American,Mexican,tomato,cayenne,garlic,onion,lime_juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,onion,cayenne,chicken_broth,avocado,chickpea,carrot,vegetable_oil,chicken,zucchini,lime,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,vinegar,green_bell_pepper,onion,black_bean,corn,cider,cumin,bell_pepper,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,coriander,lemon_juice,corn,avocado,scallion,bell_pepper,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,onion,fish,cayenne,bay,garlic,cinnamon,oregano,lime,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,cilantro,chayote,cayenne,scallion,garlic,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,coffee,mustard,onion,vanilla,parsley,seed,cucumber,sesame_seed,chive,vegetable_oil,egg,milk,cream,,,,,,,,,,,,,,,,,,,
American,Mexican,tequila,lime_juice,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,vinegar,pork,onion,cayenne,corn,lime_juice,seed,garlic,vegetable_oil,coriander,avocado,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,beef,chicken_broth,red_wine,cayenne,garlic,butter,beef_broth,rosemary,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cheese,cilantro,onion,vinegar,black_bean,corn,cayenne,garlic,lard,anise_seed,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,cane_molasses,butter,wheat,orange_juice,cinnamon,vegetable_oil,egg,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,butter,cilantro,cayenne,cumin,carrot,garlic,,,,,,,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,onion,black_bean,cayenne,corn,avocado,garlic,bell_pepper,goat_cheese,egg,pork_sausage,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,olive_oil,onion,vinegar,raisin,fish,cayenne,parsley,bay,garlic,oregano,olive,,,,,,,,,,,,,,,,,,,,
American,Mexican,tomato,cilantro,onion,lime_juice,fish,cayenne,parsley,garlic,oregano,vegetable_oil,corn,,,,,,,,,,,,,,,,,,,,,
